"ID";"Year";"LocationAbbr";"LocationDesc";"Class";"Topic";"Indicator";"Response";"DataSource";"Data_Value_Unit";"Data_Value_Type";"Data_Value";"Data_Value_Footnote_Symbol";"Data_Value_Footnote";"Low_Confidence_Limit";"High_Confidence_Limit";"Sample_Size";"Stratification";"StratificationType";"IndicatorId";"LocationOrder";"ParentStateDisplayOrder";"FootnoteType";"FootNoteSymbol";"FootnoteText";"URL";"DatasourceAbbr";"Agency"
"2051155";"2012";"WA";"Washington";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"22.3";"";"";"21.4";"23.3";"3442";"Overall";"Overall";"ADDEPEV2";"50";"50";"";"";"";"";"";""
"2051156";"2012";"WA";"Washington";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"77.7";"";"";"76.7";"78.6";"11802";"Overall";"Overall";"ADDEPEV2";"50";"50";"";"";"";"";"";""
"2053795";"2012";"WV";"West Virginia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"20.9";"";"";"19.6";"22.2";"1123";"Overall";"Overall";"ADDEPEV2";"51";"51";"";"";"";"";"";""
"2053796";"2012";"WV";"West Virginia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"79.1";"";"";"77.9";"80.4";"4259";"Overall";"Overall";"ADDEPEV2";"51";"51";"";"";"";"";"";""
"2056580";"2012";"WI";"Wisconsin";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"16.1";"";"";"14.6";"17.6";"824";"Overall";"Overall";"ADDEPEV2";"52";"52";"";"";"";"";"";""
"2056581";"2012";"WI";"Wisconsin";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"83.9";"";"";"82.4";"85.4";"4451";"Overall";"Overall";"ADDEPEV2";"52";"52";"";"";"";"";"";""
"2059561";"2012";"WY";"Wyoming";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"18.0";"";"";"16.3";"19.6";"1111";"Overall";"Overall";"ADDEPEV2";"53";"53";"";"";"";"";"";""
"2059562";"2012";"WY";"Wyoming";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"82.1";"";"";"80.4";"83.7";"5132";"Overall";"Overall";"ADDEPEV2";"53";"53";"";"";"";"";"";""
"2062835";"2012";"GU";"Guam";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"9.0";"";"";"7.2";"10.8";"185";"Overall";"Overall";"ADDEPEV2";"56";"56";"";"";"";"";"";""
"2062836";"2012";"GU";"Guam";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"91.0";"";"";"89.2";"92.8";"1823";"Overall";"Overall";"ADDEPEV2";"56";"56";"";"";"";"";"";""
"2064718";"2012";"PR";"Puerto Rico";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"16.3";"";"";"15.2";"17.4";"1072";"Overall";"Overall";"ADDEPEV2";"60";"60";"";"";"";"";"";""
"2064719";"2012";"PR";"Puerto Rico";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"83.7";"";"";"82.6";"84.8";"5239";"Overall";"Overall";"ADDEPEV2";"60";"60";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Datasource";"";"Behavioral Risk Factor Surveillance System";"http://www.cdc.gov/brfss";"BRFSS";"CDC"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"%";"Percent";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"CI";"95% Confidence Interval";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"n";"“Sample Size”. Translates to the number of adult respondents who answered this question, or were assigned to this category based on question responses for a calculated variable, or the number of states included for a median.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"N/A";"Translates to no data available for a record.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"No Data";"Translates to no data available for record.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SuggestedCitation";"";"Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion, Division of Population Health. BRFSS Prevalence & Trends Data [online]. 2015.";"https://www.cdc.gov/brfss/brfssprevalence/";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Prevalence Data and Data Analysis Tools";"/brfss/data_tools.htm";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Behavioral Risk Factor Surveillance System (BRFSS)";"/brfss/index.html";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Division of Population Health";"/nccdphp/dph/index.html";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Survey Data & Documentation";"/brfss/data_documentation/index.htm";"";""
